Tipo_corte,Current_1,Voltage_1,Current_2,Current_3,Voltage_3,formattedTimestamp,stringPersonalizado

19.33,20.8,10.45,241.9,19.94,242.7,08/11/2023 17:04:02,15

19.33,20.8,241.9,19.94,242.7,9.87,08/11/2023 17:04:02,15

10.49,19.33,20.8,241.9,19.94,242.7,08/11/2023 17:04:02,15

19.33,20.8,241.9,19.94,9.04,242.7,08/11/2023 17:04:02,15

19.33,20.8,241.9,10.67,19.94,242.7,08/11/2023 17:04:02,15

19.33,20.8,241.9,9.64,19.94,242.7,08/11/2023 17:04:02,15

19.33,20.8,241.9,8.63,19.94,242.7,08/11/2023 17:04:02,15

9.85,19.33,20.8,241.9,19.94,242.7,08/11/2023 17:04:02,15

19.33,20.8,241.9,7.79,19.94,242.7,08/11/2023 17:04:02,15

19.33,20.8,241.9,8.68,19.94,242.7,08/11/2023 17:04:02,15

19.33,20.8,241.9,13.66,19.94,242.7,08/11/2023 17:04:02,15

19.33,20.8,241.9,19.94,242.7,9.68,08/11/2023 17:04:02,15

12.45,19.33,20.8,241.9,19.94,242.7,08/11/2023 17:04:03,15

19.33,20.8,241.9,9.52,19.94,242.7,08/11/2023 17:04:03,15

19.33,20.8,241.9,11.05,19.94,242.7,08/11/2023 17:04:03,15

19.33,20.8,241.9,19.94,11.85,242.7,08/11/2023 17:04:03,15

19.33,20.8,241.9,19.94,242.7,12.07,08/11/2023 17:04:03,15

7.56,19.34,20.8,241.9,19.94,242.7,08/11/2023 17:04:03,15

19.34,20.8,241.9,19.94,242.7,10.35,08/11/2023 17:04:03,15

20.8,241.9,9.02,19.9,242.8,19.34,08/11/2023 17:04:03,15

20.8,241.9,19.9,242.8,19.34,8.21,08/11/2023 17:04:03,15

19.9,242.8,9.87,19.34,20.81,242,08/11/2023 17:04:03,15

19.9,242.8,19.34,20.81,242,11.67,08/11/2023 17:04:03,15

19.9,242.8,19.34,20.81,242,7.79,08/11/2023 17:04:03,15

10.62,19.9,242.8,19.34,20.81,242,08/11/2023 17:04:03,15

8.4,19.9,242.8,19.34,20.81,242,08/11/2023 17:04:03,15

19.9,242.8,10.67,19.34,20.81,242,08/11/2023 17:04:03,15

19.9,242.8,19.34,20.81,242,12.7,08/11/2023 17:04:03,15

19.9,242.8,19.34,20.81,242,9.44,08/11/2023 17:04:03,15

11.84,19.9,242.8,19.34,20.81,242,08/11/2023 17:04:03,15

19.9,242.8,12.09,19.34,20.81,242,08/11/2023 17:04:03,15

10.16,19.9,242.8,19.34,20.81,242,08/11/2023 17:04:04,15

9.02,19.9,242.8,19.34,20.81,242,08/11/2023 17:04:04,15

19.9,242.8,19.34,20.81,242,8.31,08/11/2023 17:04:04,15

8.54,19.9,242.8,19.34,20.81,242,08/11/2023 17:04:04,15

8.11,19.9,242.8,19.34,20.81,242,08/11/2023 17:04:04,15

12.49,19.9,242.8,19.34,20.81,242,08/11/2023 17:04:04,15

9.08,19.9,242.8,19.34,20.81,242,08/11/2023 17:04:04,15

19.9,242.8,19.34,9.87,20.81,242,08/11/2023 17:04:04,15

10.52,19.9,242.8,19.34,20.81,242,08/11/2023 17:04:04,15

11.67,19.9,242.8,19.34,20.81,242,08/11/2023 17:04:04,15

19.9,242.8,9.68,19.32,20.83,242.1,08/11/2023 17:04:04,15

10.89,19.9,242.8,19.32,20.83,242.1,08/11/2023 17:04:04,15

19.9,242.8,19.32,20.83,242.1,12.36,08/11/2023 17:04:04,15

9.48,19.9,242.8,19.32,20.83,242.1,08/11/2023 17:04:04,15

19.9,242.8,19.32,20.83,242.1,7.67,08/11/2023 17:04:04,15

19.9,242.8,11.24,19.32,20.83,242.1,08/11/2023 17:04:04,15

19.9,242.8,19.32,20.83,242.1,9.31,08/11/2023 17:04:04,15

10.17,19.9,242.8,19.32,20.83,242.1,08/11/2023 17:04:05,15

9.88,19.9,242.8,19.32,20.83,242.1,08/11/2023 17:04:05,15

19.9,242.8,10.76,19.32,20.83,242.1,08/11/2023 17:04:05,15

19.9,242.8,19.32,20.83,242.1,11.46,08/11/2023 17:04:05,15

7.42,19.9,242.8,19.32,20.83,242.1,08/11/2023 17:04:05,15

19.9,242.8,19.32,20.83,242.1,9.76,08/11/2023 17:04:05,15

7.37,19.9,242.8,19.32,20.83,242.1,08/11/2023 17:04:05,15

19.9,242.8,19.32,20.83,242.1,9.03,08/11/2023 17:04:05,15

9.31,19.9,242.8,19.32,20.83,242.1,08/11/2023 17:04:05,15

14.35,19.9,242.8,19.32,20.83,242.1,08/11/2023 17:04:05,15

11.93,19.9,242.8,19.32,20.83,242.1,08/11/2023 17:04:05,15

9.38,19.9,242.8,19.32,20.83,242.1,08/11/2023 17:04:05,15

10.43,19.9,242.8,19.32,20.83,242.1,08/11/2023 17:04:05,15

11.6,19.9,242.8,19.32,20.83,242.1,08/11/2023 17:04:05,15

9.9,19.9,242.8,19.32,20.83,242.1,08/11/2023 17:04:05,15

19.9,242.8,19.32,20.83,242.1,9.56,08/11/2023 17:04:05,15

11.7,19.3,20.83,242.1,19.9,242.8,08/11/2023 17:04:06,15

19.3,20.83,242.1,8.33,19.9,242.8,08/11/2023 17:04:06,15

19.3,20.83,242.1,12.66,19.87,243.1,08/11/2023 17:04:06,15

19.3,20.83,242.1,19.87,243.1,8.86,08/11/2023 17:04:06,15

12.27,19.87,243.1,19.3,20.77,242.3,08/11/2023 17:04:06,15

19.87,243.1,19.3,20.77,242.3,9.43,08/11/2023 17:04:06,15

6.31,19.87,243.1,19.3,20.77,242.3,08/11/2023 17:04:06,15

10.76,19.87,243.1,19.3,20.77,242.3,08/11/2023 17:04:06,15

10.01,19.87,243.1,19.3,20.77,242.3,08/11/2023 17:04:06,15

11.43,19.87,243.1,19.3,20.77,242.3,08/11/2023 17:04:06,15

12.05,19.87,243.1,19.3,20.77,242.3,08/11/2023 17:04:06,15

19.87,243.1,19.3,8.6,20.77,242.3,08/11/2023 17:04:06,15

8.41,19.87,243.1,19.3,20.77,242.3,08/11/2023 17:04:06,15

19.87,243.1,19.3,20.77,242.3,12.43,08/11/2023 17:04:06,15

8.39,19.3,20.77,242.3,19.87,243.1,08/11/2023 17:04:06,15

19.3,20.77,242.3,10.88,19.87,243.1,08/11/2023 17:04:06,15

19.3,20.77,242.3,9.86,19.87,243.1,08/11/2023 17:04:07,15

19.3,12.62,20.77,242.3,19.87,243.1,08/11/2023 17:04:07,15

19.3,20.77,242.3,19.87,243.1,11.52,08/11/2023 17:04:07,15

19.87,9.52,243,19.3,20.77,242.3,08/11/2023 17:04:07,15

9.34,19.87,243,19.3,20.77,242.3,08/11/2023 17:04:07,15

7.77,19.87,243,19.27,20.8,242.3,08/11/2023 17:04:07,15

19.87,243,19.27,20.8,242.3,9.22,08/11/2023 17:04:07,15

8.75,19.87,243,19.27,20.8,242.3,08/11/2023 17:04:07,15

19.87,243,19.27,20.8,242.3,12.12,08/11/2023 17:04:07,15

10.63,19.87,243,19.27,20.8,242.3,08/11/2023 17:04:07,15

19.87,243,19.27,20.8,242.3,11.43,08/11/2023 17:04:07,15

10.56,19.87,243,19.27,20.8,242.3,08/11/2023 17:04:07,15

9.79,19.87,243,19.27,20.8,242.3,08/11/2023 17:04:07,15

19.87,243,19.27,20.8,242.3,8.05,08/11/2023 17:04:07,15

11.82,19.87,243,19.27,20.8,242.3,08/11/2023 17:04:07,15

8.91,19.87,243,19.27,20.8,242.3,08/11/2023 17:04:07,15

19.87,243,19.27,20.8,242.3,8.13,08/11/2023 17:04:07,15

10.42,19.87,243,19.27,20.8,242.3,08/11/2023 17:04:07,15

12.84,19.87,243,19.27,20.8,242.3,08/11/2023 17:04:07,15

8.6,19.87,243,19.27,20.8,242.3,08/11/2023 17:04:08,15

19.87,243,19.27,9.92,20.8,242.3,08/11/2023 17:04:08,15

19.87,243,19.27,20.8,242.3,10.11,08/11/2023 17:04:08,15

13.05,19.87,243,19.27,20.8,242.3,08/11/2023 17:04:08,15

9.3,19.87,243,19.27,20.8,242.3,08/11/2023 17:04:08,15

19.87,243,7.35,19.27,20.8,242.3,08/11/2023 17:04:08,15

19.87,243,19.27,9.6,20.8,242.3,08/11/2023 17:04:08,15

10.03,19.87,243,19.27,20.8,242.3,08/11/2023 17:04:08,15

8.33,19.86,243.3,19.27,20.8,242.3,08/11/2023 17:04:08,15

19.86,243.3,19.27,20.8,11.77,242.3,08/11/2023 17:04:08,15

19.86,243.3,14,19.25,20.78,242.5,08/11/2023 17:04:08,15

12.62,19.86,243.3,19.25,20.78,242.5,08/11/2023 17:04:08,15

19.86,243.3,8.94,19.25,20.78,242.5,08/11/2023 17:04:08,15

12.26,19.86,243.3,19.25,20.78,242.5,08/11/2023 17:04:08,15

12.52,19.86,243.3,19.25,20.78,242.5,08/11/2023 17:04:08,15

10.06,19.86,243.3,19.25,20.78,242.5,08/11/2023 17:04:08,15

19.86,243.3,19.25,20.78,242.5,10.37,08/11/2023 17:04:09,15

12.81,243.3,19.25,20.78,242.5,19.86,08/11/2023 17:04:09,15

243.3,19.25,20.78,242.5,8.36,19.86,08/11/2023 17:04:09,15

243.3,8.45,19.25,20.78,242.5,19.86,08/11/2023 17:04:09,15

243.3,19.25,20.78,242.5,19.86,11.6,08/11/2023 17:04:09,15

20.78,242.5,11.55,19.86,243.3,19.25,08/11/2023 17:04:09,15

20.78,242.5,10.97,19.86,243.3,19.25,08/11/2023 17:04:09,15

20.78,242.5,11.56,19.86,243.3,19.25,08/11/2023 17:04:09,15

8.74,20.78,242.5,19.86,243.3,19.25,08/11/2023 17:04:09,15

20.78,242.5,9.47,19.86,243.3,19.25,08/11/2023 17:04:09,15

20.78,242.5,11.42,19.86,243.3,19.25,08/11/2023 17:04:09,15

20.78,242.5,7.31,19.86,243.3,19.25,08/11/2023 17:04:09,15

20.78,242.5,8.68,19.86,243.3,19.28,08/11/2023 17:04:09,15

9.31,20.78,242.5,19.86,243.3,19.28,08/11/2023 17:04:09,15

20.78,242.5,19.86,11.66,243.3,19.28,08/11/2023 17:04:09,15

20.78,242.5,7.93,19.84,243.3,19.28,08/11/2023 17:04:09,15

20.78,242.5,19.84,10.7,243.3,19.28,08/11/2023 17:04:09,15

20.78,242.5,19.84,243.3,10.48,19.28,08/11/2023 17:04:09,15

10.62,20.74,242.6,19.84,243.3,19.28,08/11/2023 17:04:10,15

20.74,242.6,10.53,19.84,243.3,19.28,08/11/2023 17:04:10,15

20.74,242.6,8.98,19.84,243.3,19.28,08/11/2023 17:04:10,15

20.74,242.6,14.79,19.84,243.3,19.28,08/11/2023 17:04:10,15

13.16,20.74,242.6,19.84,243.3,19.28,08/11/2023 17:04:10,15

9.67,20.74,242.6,19.84,243.3,19.28,08/11/2023 17:04:10,15

20.74,242.6,19.84,8.58,243.3,19.28,08/11/2023 17:04:10,15

20.74,242.6,8.53,19.84,243.3,19.28,08/11/2023 17:04:10,15

20.74,242.6,11.07,19.84,243.3,19.28,08/11/2023 17:04:10,15

20.74,242.6,19.84,10.56,243.3,19.28,08/11/2023 17:04:10,15

8.8,20.74,242.6,19.84,243.3,19.28,08/11/2023 17:04:10,15

20.74,242.6,19.84,243.3,7.82,19.28,08/11/2023 17:04:10,15

20.74,242.6,12.12,19.84,243.3,19.28,08/11/2023 17:04:10,15

20.74,242.6,19.84,243.3,19.28,9.41,08/11/2023 17:04:10,15

19.84,7.51,243.3,19.28,20.74,242.6,08/11/2023 17:04:10,15

10.84,19.84,243.3,19.28,20.74,242.6,08/11/2023 17:04:10,15

19.84,11.34,243.3,19.28,20.74,242.6,08/11/2023 17:04:10,15

9.24,19.84,243.3,19.28,20.74,242.6,08/11/2023 17:04:10,15

19.84,243.3,19.28,20.74,10.76,242.6,08/11/2023 17:04:10,15

19.84,243.3,6.56,19.28,20.74,242.6,08/11/2023 17:04:11,15

9.81,19.84,243.3,19.28,20.74,242.6,08/11/2023 17:04:11,15

12.94,19.84,243.3,19.28,20.74,242.6,08/11/2023 17:04:11,15

7.67,19.91,243.9,19.28,20.74,242.6,08/11/2023 17:04:11,15

19.91,243.9,19.28,20.74,242.6,9.53,08/11/2023 17:04:11,15

12.43,19.29,20.56,243.1,19.91,243.9,08/11/2023 17:04:11,15

19.29,20.56,243.1,19.91,9.7,243.9,08/11/2023 17:04:11,15

19.29,20.56,243.1,10.62,19.91,243.9,08/11/2023 17:04:11,15

19.29,20.56,243.1,12.7,19.91,243.9,08/11/2023 17:04:11,15

19.29,20.56,243.1,9.85,19.91,243.9,08/11/2023 17:04:11,15

10.18,19.29,20.56,243.1,19.91,243.9,08/11/2023 17:04:11,15

19.29,20.56,243.1,19.91,243.9,6.48,08/11/2023 17:04:11,15

8.18,19.91,243.9,19.29,20.56,243.1,08/11/2023 17:04:11,15

19.91,243.9,19.29,20.56,243.1,10.08,08/11/2023 17:04:11,15

8.74,19.91,243.9,19.29,20.56,243.1,08/11/2023 17:04:11,15

19.91,243.9,19.29,20.56,243.1,11.21,08/11/2023 17:04:11,15

19.91,243.9,19.29,20.56,243.1,10.01,08/11/2023 17:04:11,15

9,19.91,243.9,19.29,20.56,243.1,08/11/2023 17:04:11,15

19.91,243.9,7.8,19.29,20.56,243.1,08/11/2023 17:04:12,15

9.87,19.91,243.9,19.29,20.56,243.1,08/11/2023 17:04:12,15

19.91,243.9,19.29,20.56,243.1,11.21,08/11/2023 17:04:12,15

7.63,243.9,19.29,20.56,243.1,19.91,08/11/2023 17:04:12,15

10.65,243.9,19.29,20.56,243.1,19.91,08/11/2023 17:04:12,15

10.38,243.9,19.29,20.56,243.1,19.91,08/11/2023 17:04:12,15

243.9,11.5,19.2,20.56,243.1,19.91,08/11/2023 17:04:12,15

243.9,19.2,20.56,243.1,12.68,19.91,08/11/2023 17:04:12,15

11.86,243.9,19.2,20.56,243.1,19.93,08/11/2023 17:04:12,15

8.76,244.7,19.2,20.56,243.1,19.93,08/11/2023 17:04:12,15

244.7,19.2,20.56,243.1,19.93,8.41,08/11/2023 17:04:12,15

7.22,19.2,20.37,243.9,19.93,244.7,08/11/2023 17:04:12,15

19.2,20.37,243.9,19.93,244.7,12.2,08/11/2023 17:04:12,15

7.53,19.93,244.7,19.2,20.37,243.9,08/11/2023 17:04:12,15

10.03,19.93,244.7,19.2,20.37,243.9,08/11/2023 17:04:12,15

11.23,19.93,244.7,19.2,20.37,243.9,08/11/2023 17:04:12,15

19.93,244.7,19.2,20.37,243.9,10.82,08/11/2023 17:04:12,15

19.93,244.7,19.2,20.37,243.9,12.47,08/11/2023 17:04:12,15

13.58,19.93,244.7,19.2,20.37,243.9,08/11/2023 17:04:13,15

19.93,8.94,244.7,19.2,20.37,243.9,08/11/2023 17:04:13,15

12.35,19.93,244.7,19.2,20.37,243.9,08/11/2023 17:04:13,15

19.93,244.7,19.2,20.37,243.9,8.78,08/11/2023 17:04:13,15

9.75,19.93,244.7,19.2,20.37,243.9,08/11/2023 17:04:13,15

19.93,244.7,19.2,20.37,8.27,243.9,08/11/2023 17:04:13,15

9.85,19.93,244.7,19.2,20.37,243.9,08/11/2023 17:04:13,15

19.93,244.7,12.61,19.2,20.37,243.9,08/11/2023 17:04:13,15

10.19,19.93,244.7,19.2,20.37,243.9,08/11/2023 17:04:13,15

10.11,19.91,244.7,19.2,20.37,243.9,08/11/2023 17:04:13,15

10.12,19.91,244.7,19.2,20.37,243.9,08/11/2023 17:04:13,15

10.14,19.91,244.7,19.2,20.37,243.9,08/11/2023 17:04:13,15

19.91,8.3,244.7,19.17,20.42,243.8,08/11/2023 17:04:13,15

19.91,244.7,19.17,20.42,243.8,12.8,08/11/2023 17:04:13,15

8.68,19.91,244.7,19.17,20.42,243.8,08/11/2023 17:04:13,15

19.91,244.7,19.17,20.42,243.8,8.91,08/11/2023 17:04:13,15

19.91,244.7,8.82,19.17,20.42,243.8,08/11/2023 17:04:13,15

11.05,19.91,244.7,19.17,20.42,243.8,08/11/2023 17:04:14,15

19.91,244.7,19.17,20.42,243.8,12.19,08/11/2023 17:04:14,15

9.98,19.91,244.7,19.17,20.42,243.8,08/11/2023 17:04:14,15

19.91,244.7,19.17,20.42,243.8,10.26,08/11/2023 17:04:14,15

6.73,19.17,20.42,243.8,19.91,244.7,08/11/2023 17:04:14,15

19.17,20.42,243.8,8.84,19.91,244.7,08/11/2023 17:04:14,15

19.17,20.42,243.8,10.18,19.91,244.7,08/11/2023 17:04:14,15

19.17,20.42,243.8,7.31,19.91,244.7,08/11/2023 17:04:14,15

19.17,20.42,243.8,9.99,19.91,244.7,08/11/2023 17:04:14,15

14.26,19.17,20.42,243.8,19.91,244.7,08/11/2023 17:04:14,15

8.42,19.17,20.42,243.8,19.91,244.7,08/11/2023 17:04:14,15

19.17,20.42,243.8,19.91,244.7,8.89,08/11/2023 17:04:14,15

19.91,8.55,244.7,19.17,20.42,243.8,08/11/2023 17:04:14,15

10.64,19.91,244.7,19.17,20.42,243.8,08/11/2023 17:04:14,15

12.09,19.92,244.8,19.17,20.42,243.8,08/11/2023 17:04:14,15

19.92,244.8,19.17,8.84,20.42,243.8,08/11/2023 17:04:14,15

19.92,244.8,19.17,20.42,243.8,10.09,08/11/2023 17:04:14,15

10.85,19.92,244.8,19.12,20.44,243.9,08/11/2023 17:04:15,15

19.92,13.53,244.8,19.12,20.44,243.9,08/11/2023 17:04:15,15

10.92,19.92,244.8,19.12,20.44,243.9,08/11/2023 17:04:15,15

19.92,244.8,19.12,20.44,243.9,12.63,08/11/2023 17:04:15,15

9.84,19.92,244.8,19.12,20.44,243.9,08/11/2023 17:04:15,15

19.92,244.8,19.12,20.44,243.9,9.81,08/11/2023 17:04:15,15

12.38,19.92,244.8,19.12,20.44,243.9,08/11/2023 17:04:15,15

19.92,244.8,19.12,20.44,243.9,10.56,08/11/2023 17:04:15,15

19.92,244.8,19.12,20.44,243.9,9.16,08/11/2023 17:04:15,15

244.8,9.36,19.12,20.44,243.9,19.92,08/11/2023 17:04:15,15

244.8,19.12,20.44,243.9,9.44,19.92,08/11/2023 17:04:15,15

11.75,244.8,19.12,20.44,243.9,19.92,08/11/2023 17:04:15,15

244.8,19.12,8.87,20.44,243.9,19.92,08/11/2023 17:04:15,15

244.8,19.12,20.44,243.9,19.92,8.9,08/11/2023 17:04:15,15

8.16,19.12,20.44,243.9,19.92,244.8,08/11/2023 17:04:15,15

12.34,19.12,20.44,243.9,19.92,244.8,08/11/2023 17:04:15,15

19.12,20.44,243.9,19.92,244.8,9.45,08/11/2023 17:04:15,15

19.12,20.44,13.53,243.9,19.92,244.8,08/11/2023 17:04:16,15

19.12,20.44,243.9,10.11,19.92,244.8,08/11/2023 17:04:16,15

10.78,19.12,20.44,243.9,19.92,244.8,08/11/2023 17:04:16,15

19.12,20.44,243.9,8.92,19.93,244.6,08/11/2023 17:04:16,15

19.12,20.44,243.9,9.65,19.93,244.6,08/11/2023 17:04:16,15

19.12,20.44,243.9,19.93,244.6,11.47,08/11/2023 17:04:16,15

12.65,19.12,20.44,243.9,19.93,244.6,08/11/2023 17:04:16,15

13.36,19.16,20.39,243.7,19.93,244.6,08/11/2023 17:04:16,15

9.18,19.16,20.39,243.7,19.93,244.6,08/11/2023 17:04:16,15

19.16,20.39,243.7,19.93,244.6,11.19,08/11/2023 17:04:16,15

20.39,243.7,19.93,244.6,19.16,7.51,08/11/2023 17:04:16,15

19.93,244.6,10.18,19.16,20.39,243.7,08/11/2023 17:04:16,15

19.93,11.44,244.6,19.16,20.39,243.7,08/11/2023 17:04:16,15

9.27,19.93,244.6,19.16,20.39,243.7,08/11/2023 17:04:16,15

19.93,244.6,19.16,10,20.39,243.7,08/11/2023 17:04:16,15

19.93,244.6,19.16,20.39,243.7,7.81,08/11/2023 17:04:16,15

19.93,244.6,13.45,19.16,20.39,243.7,08/11/2023 17:04:16,15

19.93,11.97,244.6,19.16,20.39,243.7,08/11/2023 17:04:17,15

19.93,244.6,19.16,20.39,243.7,9.79,08/11/2023 17:04:17,15

19.93,244.6,19.16,20.39,243.7,9.42,08/11/2023 17:04:17,15

19.93,244.6,19.16,9.05,20.39,243.7,08/11/2023 17:04:17,15

8.65,19.93,244.6,19.16,20.39,243.7,08/11/2023 17:04:17,15

11.85,19.93,244.6,19.16,20.39,243.7,08/11/2023 17:04:17,15

10.38,19.93,244.6,19.16,20.39,243.7,08/11/2023 17:04:17,15

19.93,244.6,19.16,20.39,243.7,9.66,08/11/2023 17:04:17,15

19.93,10.92,244.6,19.16,20.39,243.7,08/11/2023 17:04:17,15

19.93,244.6,9.02,19.19,20.39,243.7,08/11/2023 17:04:17,15

10.19,19.93,244.6,19.19,20.39,243.7,08/11/2023 17:04:17,15

10.19,19.93,244.5,19.19,20.39,243.7,08/11/2023 17:04:17,15

8.02,19.93,244.5,19.19,20.39,243.7,08/11/2023 17:04:17,15

10.39,19.93,244.5,19.19,20.39,243.7,08/11/2023 17:04:17,15

10.94,19.93,244.5,19.19,20.39,243.7,08/11/2023 17:04:17,15

8.54,19.93,244.5,19.19,20.38,243.7,08/11/2023 17:04:17,15

12.25,19.93,244.5,19.19,20.38,243.7,08/11/2023 17:04:17,15

19.93,244.5,19.19,9.67,20.38,243.7,08/11/2023 17:04:17,15

9.62,19.93,244.5,19.19,20.38,243.7,08/11/2023 17:04:17,15

19.93,244.5,10.32,19.19,20.38,243.7,08/11/2023 17:04:17,15

11.13,19.93,244.5,19.19,20.38,243.7,08/11/2023 17:04:18,15

8.49,19.93,244.5,19.19,20.38,243.7,08/11/2023 17:04:18,15

8.76,19.93,244.5,19.19,20.38,243.7,08/11/2023 17:04:18,15

19.93,244.5,19.19,20.38,243.7,9.55,08/11/2023 17:04:18,15

19.93,244.5,11.38,19.19,20.38,243.7,08/11/2023 17:04:18,15

19.93,244.5,19.19,12.26,20.38,243.7,08/11/2023 17:04:18,15

9.94,19.93,244.5,19.19,20.38,243.7,08/11/2023 17:04:18,15

19.93,8.72,244.5,19.19,20.38,243.7,08/11/2023 17:04:18,15

19.93,9.47,244.5,19.19,20.38,243.7,08/11/2023 17:04:18,15

19.93,244.5,9.55,19.19,20.38,243.7,08/11/2023 17:04:18,15

19.93,8.68,244.5,19.19,20.38,243.7,08/11/2023 17:04:18,15

8.86,19.93,244.5,19.19,20.38,243.7,08/11/2023 17:04:18,15

9.1,19.93,244.5,19.19,20.38,243.7,08/11/2023 17:04:18,15

19.93,12.46,244.5,19.19,20.38,243.7,08/11/2023 17:04:18,15

11.29,19.93,244.5,19.22,20.38,243.7,08/11/2023 17:04:18,15

9.45,19.93,244.5,19.22,20.36,243.5,08/11/2023 17:04:18,15

8.92,19.93,244.4,19.22,20.36,243.5,08/11/2023 17:04:18,15

19.93,244.4,19.22,20.36,243.5,10.14,08/11/2023 17:04:18,15

19.93,244.4,10.83,19.22,20.36,243.5,08/11/2023 17:04:19,15

9.5,19.93,244.4,19.22,20.36,243.5,08/11/2023 17:04:19,15

10.76,19.93,244.4,19.22,20.36,243.5,08/11/2023 17:04:19,15

19.93,244.4,11.57,19.22,20.36,243.5,08/11/2023 17:04:19,15

11.26,19.93,244.4,19.22,20.36,243.5,08/11/2023 17:04:19,15

9.84,19.93,244.4,19.22,20.36,243.5,08/11/2023 17:04:19,15

19.93,244.4,19.22,8.43,20.36,243.5,08/11/2023 17:04:19,15

8.56,19.93,244.4,19.22,20.36,243.5,08/11/2023 17:04:19,15

19.93,244.4,19.22,20.36,243.5,10.83,08/11/2023 17:04:19,15

19.93,244.4,19.22,10.4,20.36,243.5,08/11/2023 17:04:19,15

7.06,19.93,244.4,19.22,20.36,243.5,08/11/2023 17:04:19,15

8.26,19.93,244.4,19.22,20.36,243.5,08/11/2023 17:04:19,15

13.27,19.93,244.4,19.22,20.36,243.5,08/11/2023 17:04:19,15

19.93,244.4,19.22,20.36,243.5,8.12,08/11/2023 17:04:19,15

19.93,244.4,19.22,20.36,243.5,8.79,08/11/2023 17:04:19,15

19.93,244.4,11.52,19.22,20.36,243.5,08/11/2023 17:04:19,15

19.93,244.4,19.22,7.37,20.36,243.5,08/11/2023 17:04:19,15

13.18,19.92,244.4,19.22,20.36,243.5,08/11/2023 17:04:19,15

10.08,19.92,244.4,19.22,20.36,243.5,08/11/2023 17:04:20,15

7.36,19.92,244.4,19.22,20.36,243.5,08/11/2023 17:04:20,15

9.62,19.92,244.4,19.23,20.36,243.5,08/11/2023 17:04:20,15

7.39,19.92,244.4,19.23,20.35,243.5,08/11/2023 17:04:24,15

19.92,244.4,19.23,20.35,243.5,10.75,08/11/2023 17:04:24,15

19.94,244.4,19.21,20.4,243.6,10.5,08/11/2023 17:04:24,15

9.36,19.2,20.33,243.8,19.89,244.6,08/11/2023 17:04:24,15

19.2,20.33,243.8,19.89,244.6,8.96,08/11/2023 17:04:24,15

243.8,19.89,244.6,10.04,19.2,20.33,08/11/2023 17:04:24,15

11.05,243.8,19.92,244.7,19.2,20.33,08/11/2023 17:04:25,15

243.8,19.92,9.2,244.7,19.2,20.33,08/11/2023 17:04:25,15

243.8,19.92,8.89,244.7,19.2,20.33,08/11/2023 17:04:25,15

243.8,8.88,19.92,244.7,19.2,20.33,08/11/2023 17:04:25,15

243.8,12.42,19.92,244.7,19.23,20.35,08/11/2023 17:04:25,15

243.8,10.21,19.92,244.7,19.23,20.35,08/11/2023 17:04:25,15

243.8,8.49,19.92,244.7,19.23,20.35,08/11/2023 17:04:25,15

243.8,11.9,19.92,244.7,19.23,20.35,08/11/2023 17:04:25,15

243.8,19.92,244.7,19.23,20.35,8.43,08/11/2023 17:04:25,15

19.92,9.34,244.7,19.23,20.35,243.8,08/11/2023 17:04:25,15

10.85,19.92,244.7,19.23,20.35,243.8,08/11/2023 17:04:25,15

11.79,19.92,244.7,19.23,20.35,243.8,08/11/2023 17:04:25,15

19.92,244.7,19.23,20.35,11.45,243.8,08/11/2023 17:04:25,15

11.26,19.92,244.7,19.23,20.35,243.8,08/11/2023 17:04:25,15

19.92,244.7,19.23,20.35,10.7,243.8,08/11/2023 17:04:25,15

19.92,244.7,11.55,19.23,20.35,243.8,08/11/2023 17:04:25,15

9.07,19.92,244.7,19.23,20.35,243.8,08/11/2023 17:04:25,15

19.92,244.7,19.23,20.35,243.8,8.39,08/11/2023 17:04:25,15

19.92,8.09,244.7,19.23,20.35,243.8,08/11/2023 17:04:25,15

19.92,244.7,19.23,20.35,243.8,11.32,08/11/2023 17:04:25,15

19.92,11.46,244.7,19.23,20.35,243.8,08/11/2023 17:04:26,15

8.03,19.92,244.7,19.23,20.35,243.8,08/11/2023 17:04:26,15

19.92,244.7,19.23,20.35,243.8,12.62,08/11/2023 17:04:26,15

11.39,19.92,244.7,19.23,20.35,243.8,08/11/2023 17:04:26,15

9.25,19.9,244.7,19.23,20.35,243.8,08/11/2023 17:04:26,15

9.76,19.9,244.7,19.23,20.35,243.8,08/11/2023 17:04:26,15

10.25,19.9,244.7,19.23,20.35,243.8,08/11/2023 17:04:26,15

19.9,244.7,19.23,20.35,243.8,11.88,08/11/2023 17:04:26,15

8.68,19.2,20.33,243.9,19.9,244.7,08/11/2023 17:04:26,15

