Current_1,Acceleration,Voltage_1,Current_2,Voltage_2,Current_3,Voltage_3,Power,formattedTimestamp,stringPersonalizado
19.76,241.2,18.87,242.3,20.92,240.2,8956.4,8.48,14/11/2023 15:54:02,1

11.33,19.76,241.2,18.87,242.3,20.92,240.2,8956.4,14/11/2023 15:54:02,1

19.76,241.2,18.87,242.3,20.92,240.2,8956.4,8.94,14/11/2023 15:54:02,1

10.43,18.87,242.3,20.92,240.2,8956.4,19.76,241.2,14/11/2023 15:54:02,1

18.92,242.2,20.92,240.2,8956.4,19.79,241.3,7.26,14/11/2023 15:54:02,1

9.63,20.95,240.2,8977.8,19.79,241.3,18.92,242.2,14/11/2023 15:54:02,1

20.95,240.2,8977.8,19.79,241.3,18.92,242.2,10.07,14/11/2023 15:54:02,1

4.58,18.92,242.2,20.95,240.2,8977.8,19.79,241.3,14/11/2023 15:54:02,1

18.92,242.2,20.95,240.2,8977.8,19.79,241.3,10.79,14/11/2023 15:54:02,1

11.03,19.79,241.3,18.92,242.2,20.95,240.2,8977.8,14/11/2023 15:54:03,1

9.17,19.79,241.3,18.92,242.2,20.95,240.2,8977.8,14/11/2023 15:54:03,1

19.79,241.3,18.92,242.2,20.95,240.2,8977.8,9.58,14/11/2023 15:54:03,1

10.76,8977.8,19.79,241.3,18.92,242.2,20.95,240.2,14/11/2023 15:54:03,1

8977.8,19.8,241.1,18.92,242.2,20.95,240.2,10.2,14/11/2023 15:54:03,1

10.68,19.03,242.2,20.88,240.1,8971.3,19.8,241.1,14/11/2023 15:54:03,1

10.54,19.03,242.2,20.88,240.1,8971.3,19.8,241.1,14/11/2023 15:54:03,1

8.96,19.03,242.2,20.88,240.1,8971.3,19.8,241.1,14/11/2023 15:54:03,1

19.03,242.2,20.88,240.1,8971.3,19.8,241.1,8.62,14/11/2023 15:54:03,1

12.29,242.2,20.88,240.1,8971.3,19.8,241.1,19.03,14/11/2023 15:54:04,1

242.2,20.88,240.1,8971.3,19.8,241.1,19.03,10.05,14/11/2023 15:54:04,1

6.97,19.03,242.2,20.88,240.1,8971.3,19.8,241.1,14/11/2023 15:54:04,1

19.03,242.2,20.88,240.1,8971.3,19.8,241.1,9.15,14/11/2023 15:54:04,1

12.56,19.8,241.1,19.03,242.2,20.88,240.1,8971.3,14/11/2023 15:54:04,1

19.8,241.3,19.07,242.2,20.88,240.1,8971.3,9.19,14/11/2023 15:54:04,1

9.89,242.2,20.87,240.2,8986.3,19.8,241.3,19.07,14/11/2023 15:54:04,1

242.2,20.87,240.2,8986.3,19.8,9.91,241.3,19.07,14/11/2023 15:54:05,1

242.2,20.87,240.2,8986.3,19.8,10.43,241.3,19.07,14/11/2023 15:54:05,1

242.2,20.87,240.2,8986.3,9.88,19.8,241.3,19.07,14/11/2023 15:54:05,1

242.2,20.87,240.2,8986.3,19.8,241.3,11.37,19.07,14/11/2023 15:54:05,1

10.47,242.2,20.87,240.2,8986.3,19.8,241.3,19.07,14/11/2023 15:54:05,1

242.2,20.87,10.11,240.2,8986.3,19.8,241.3,19.07,14/11/2023 15:54:05,1

242.2,20.87,240.2,8986.3,19.8,241.3,12.1,19.07,14/11/2023 15:54:05,1

242.2,20.87,240.2,10.33,8986.3,19.8,241.3,19.07,14/11/2023 15:54:05,1

242.2,20.87,240.2,8986.3,19.8,241.3,9.08,19.07,14/11/2023 15:54:05,1

10.79,242.2,20.87,240.2,8986.3,20.23,240.3,19.58,14/11/2023 15:54:10,1

8.25,241.3,21.28,239.2,9172.9,20.23,240.3,19.58,14/11/2023 15:54:10,1

241.3,21.28,239.2,9172.9,20.23,7.76,240.3,19.58,14/11/2023 15:54:10,1

241.3,21.28,239.2,9172.9,20.23,240.3,19.58,11.34,14/11/2023 15:54:10,1

20.23,240.3,19.58,241.3,21.28,239.2,9172.9,9.31,14/11/2023 15:54:10,1

8.32,20.23,240.3,19.58,241.3,21.28,239.2,9172.9,14/11/2023 15:54:10,1

9.9,20.23,240.3,19.58,241.3,21.28,239.2,9172.9,14/11/2023 15:54:10,1

20.23,240.3,19.58,241.3,21.28,239.2,9172.9,8.43,14/11/2023 15:54:10,1

20.23,240.3,19.58,241.3,21.28,239.2,9172.9,8.8,14/11/2023 15:54:10,1

12.55,20.23,240.3,19.58,241.3,21.28,239.2,9172.9,14/11/2023 15:54:10,1

9.4,20.23,240.3,19.58,241.3,21.28,239.2,9172.9,14/11/2023 15:54:11,1

9.35,20.23,240.3,19.58,241.3,21.28,239.2,9172.9,14/11/2023 15:54:11,1

13.27,20.23,240.3,19.58,241.3,21.28,239.2,9172.9,14/11/2023 15:54:11,1

10.9,19.87,240.9,19.58,241.3,21.28,239.2,9085.1,14/11/2023 15:54:11,1

19.87,240.9,8.95,19.1,241.9,21.28,239.2,9034.4,14/11/2023 15:54:11,1

19.87,240.9,19.1,241.9,9.8,20.91,239.9,8995.8,14/11/2023 15:54:11,1

10.61,19.87,240.9,19.1,241.9,20.91,239.9,8995.8,14/11/2023 15:54:11,1

9.99,19.87,240.9,19.1,241.9,20.91,239.9,8995.8,14/11/2023 15:54:11,1

13.3,19.87,240.9,19.1,241.9,20.91,239.9,8995.8,14/11/2023 15:54:11,1

9.77,19.87,240.9,19.1,241.9,20.91,239.9,8995.8,14/11/2023 15:54:11,1

19.87,240.9,19.1,241.9,10.74,20.91,239.9,8995.8,14/11/2023 15:54:11,1

5.86,19.87,240.9,19.1,241.9,20.91,239.9,8995.8,14/11/2023 15:54:11,1

10.82,19.87,240.9,19.1,241.9,20.91,239.9,8995.8,14/11/2023 15:54:11,1

10.51,19.87,240.9,19.1,241.9,20.91,239.9,8995.8,14/11/2023 15:54:11,1

19.87,240.9,19.1,241.9,20.91,239.9,8995.8,8.46,14/11/2023 15:54:11,1

19.87,8.72,240.9,19.1,241.9,20.91,239.9,8995.8,14/11/2023 15:54:11,1

19.87,240.9,19.1,241.9,20.91,239.9,8995.8,8.18,14/11/2023 15:54:11,1

19.87,6.57,240.9,19.1,241.9,20.91,239.9,8995.8,14/11/2023 15:54:11,1

7.76,19.87,240.9,19.1,241.9,20.91,239.9,8995.8,14/11/2023 15:54:12,1

8.65,19.87,240.9,19.1,241.9,20.91,239.9,8995.8,14/11/2023 15:54:12,1

19.87,240.9,11.19,19.1,241.9,20.91,239.9,8995.8,14/11/2023 15:54:12,1

9.25,19.87,240.9,19.1,241.9,20.91,239.9,8995.8,14/11/2023 15:54:12,1

10.54,19.87,240.9,19.1,241.9,20.91,239.9,8995.8,14/11/2023 15:54:12,1

10.81,19.87,240.9,18.96,242.3,20.91,239.9,8976,14/11/2023 15:54:12,1

19.87,240.9,18.96,242.3,8.58,20.91,239.9,8976,14/11/2023 15:54:12,1

7.24,19.87,240.9,18.96,242.3,20.91,239.9,8976,14/11/2023 15:54:12,1

11.39,19.87,240.9,18.96,242.3,20.91,239.9,8976,14/11/2023 15:54:12,1

9.43,19.87,240.9,18.96,242.3,20.91,239.9,8976,14/11/2023 15:54:12,1

13.17,19.75,241.3,18.96,242.3,20.91,239.9,8964.7,14/11/2023 15:54:12,1

19.75,8.24,241.3,18.96,242.3,20.91,239.9,8964.7,14/11/2023 15:54:12,1

12.25,19.75,241.3,18.96,242.3,20.83,240.2,8956.3,14/11/2023 15:54:12,1

19.75,241.3,18.96,242.3,20.83,240.2,8956.3,9.79,14/11/2023 15:54:12,1

19.75,10.71,241.3,18.96,242.3,20.83,240.2,8956.3,14/11/2023 15:54:12,1

7.88,19.75,241.3,18.96,242.3,20.83,240.2,8956.3,14/11/2023 15:54:12,1

11.44,19.75,241.3,18.96,242.3,20.83,240.2,8956.3,14/11/2023 15:54:12,1

8.61,19.75,241.3,18.96,242.3,20.83,240.2,8956.3,14/11/2023 15:54:12,1

11.72,19.75,241.3,18.96,242.3,20.83,240.2,8956.3,14/11/2023 15:54:12,1

19.75,241.3,18.96,242.3,20.83,240.2,8956.3,9.99,14/11/2023 15:54:12,1

9.03,19.75,241.3,18.96,242.3,20.83,240.2,8956.3,14/11/2023 15:54:13,1

6.81,19.75,241.3,18.96,242.3,20.83,240.2,8956.3,14/11/2023 15:54:13,1

19.75,241.3,7.8,18.96,242.3,20.83,240.2,8956.3,14/11/2023 15:54:13,1

19.75,241.3,10.71,18.96,242.3,20.83,240.2,8956.3,14/11/2023 15:54:13,1

13.26,19.75,241.3,18.96,242.3,20.83,240.2,8956.3,14/11/2023 15:54:13,1

8.98,19.75,241.3,18.96,242.3,20.83,240.2,8956.3,14/11/2023 15:54:13,1

9.26,19.75,241.3,18.96,242.3,20.83,240.2,8956.3,14/11/2023 15:54:13,1

7.95,19.75,241.3,18.96,242.3,20.83,240.2,8956.3,14/11/2023 15:54:13,1

19.75,241.3,18.96,10.75,242.3,20.83,240.2,8956.3,14/11/2023 15:54:13,1

9.87,19.75,241.3,18.96,242.3,20.83,240.2,8956.3,14/11/2023 15:54:13,1

9.68,19.75,241.3,18.96,242.3,20.83,240.2,8956.3,14/11/2023 15:54:13,1

10.42,19.75,241.3,18.96,242.3,20.83,240.2,8956.3,14/11/2023 15:54:13,1

19.75,12.77,241.3,18.96,242.3,20.83,240.2,8956.3,14/11/2023 15:54:13,1

19.75,241.3,8.32,18.96,242.3,20.83,240.2,8956.3,14/11/2023 15:54:13,1

19.75,241.3,18.96,242.3,20.83,240.2,9.62,8956.3,14/11/2023 15:54:13,1

8.1,19.76,241.3,19,242.3,20.83,240.2,8954.2,14/11/2023 15:54:13,1

11.92,19.76,241.3,19,242.3,20.83,240.2,8954.2,14/11/2023 15:54:13,1

19.76,241.3,19,242.3,10.17,20.8,240.3,8958.7,14/11/2023 15:54:14,1

19.76,9.33,241.3,19,242.3,20.8,240.3,8958.7,14/11/2023 15:54:14,1

8.59,19.76,241.3,19,242.3,20.8,240.3,8958.7,14/11/2023 15:54:14,1

9.46,19.76,241.3,19,242.3,20.8,240.3,8958.7,14/11/2023 15:54:14,1

10.06,19.76,241.3,19,242.3,20.8,240.3,8958.7,14/11/2023 15:54:14,1

19.76,241.3,19,242.3,20.8,9.26,240.3,8958.7,14/11/2023 15:54:14,1

10.94,19.76,241.3,19,242.3,20.8,240.3,8958.7,14/11/2023 15:54:14,1

12.82,19.76,241.3,19,242.3,20.8,240.3,8958.7,14/11/2023 15:54:14,1

8.79,19.76,241.3,19,242.3,20.8,240.3,8958.7,14/11/2023 15:54:14,1

19.76,241.3,10.93,19,242.3,20.8,240.3,8958.7,14/11/2023 15:54:14,1

19.76,9.85,241.3,19,242.3,20.8,240.3,8958.7,14/11/2023 15:54:14,1

19.76,8.43,241.3,19,242.3,20.8,240.3,8958.7,14/11/2023 15:54:14,1

19.76,10.86,241.3,19,242.3,20.8,240.3,8958.7,14/11/2023 15:54:14,1

8.02,19.76,241.3,19,242.3,20.8,240.3,8958.7,14/11/2023 15:54:14,1

12.56,19.76,241.3,19,242.3,20.8,240.3,8958.7,14/11/2023 15:54:14,1

8.84,19.76,241.3,19,242.3,20.8,240.3,8958.7,14/11/2023 15:54:14,1

19.76,241.3,19,10.18,242.3,20.8,240.3,8958.7,14/11/2023 15:54:14,1

9.59,19.76,241.3,19,242.3,20.8,240.3,8958.7,14/11/2023 15:54:14,1

10.46,19.76,241.3,18.97,242.3,20.8,240.3,8956.1,14/11/2023 15:54:15,1

4.43,19.76,241.3,18.97,242.3,20.83,240.1,8951.8,14/11/2023 15:54:15,1

19.76,241.3,18.97,242.3,20.83,240.1,8951.8,10.77,14/11/2023 15:54:15,1

19.76,241.3,10.22,18.97,242.3,20.83,240.1,8951.8,14/11/2023 15:54:15,1

19.76,241.3,13.19,18.97,242.3,20.83,240.1,8951.8,14/11/2023 15:54:15,1

9.47,19.77,241.3,18.97,242.3,20.83,240.1,8955.8,14/11/2023 15:54:15,1

13.49,19.77,241.3,18.97,242.3,20.83,240.1,8955.8,14/11/2023 15:54:15,1

8.27,19.77,241.3,18.97,242.3,20.83,240.1,8955.8,14/11/2023 15:54:15,1

19.77,241.3,18.97,242.3,20.83,240.1,8955.8,10.98,14/11/2023 15:54:15,1

19.77,11.63,241.3,18.97,242.3,20.83,240.1,8955.8,14/11/2023 15:54:15,1

12,19.77,241.3,18.97,242.3,20.83,240.1,8955.8,14/11/2023 15:54:15,1

19.77,8.98,241.3,18.97,242.3,20.83,240.1,8955.8,14/11/2023 15:54:15,1

19.77,241.3,18.97,242.3,20.83,240.1,8955.8,8.58,14/11/2023 15:54:15,1

19.77,241.3,18.97,242.3,7.99,20.83,240.1,8955.8,14/11/2023 15:54:15,1

19.77,7.9,241.3,18.97,242.3,20.83,240.1,8955.8,14/11/2023 15:54:15,1

8.14,19.77,241.3,18.97,242.3,20.83,240.1,8955.8,14/11/2023 15:54:15,1

9.49,19.77,241.3,18.97,242.3,20.83,240.1,8955.8,14/11/2023 15:54:15,1

19.77,241.3,11.9,18.97,242.3,20.83,240.1,8955.8,14/11/2023 15:54:15,1

19.77,241.3,18.97,242.3,20.83,240.1,8955.8,9.65,14/11/2023 15:54:16,1

19.77,10.64,241.3,18.97,242.3,20.83,240.1,8955.8,14/11/2023 15:54:16,1

12.41,19.77,241.3,18.97,242.3,20.83,240.1,8955.8,14/11/2023 15:54:16,1

4.93,19.77,241.3,18.97,242.3,20.83,240.1,8955.8,14/11/2023 15:54:16,1

10.1,19.77,241.3,18.97,242.3,20.83,240.1,8955.8,14/11/2023 15:54:16,1

9.34,19.77,241.3,18.97,242.3,20.83,240.1,8955.8,14/11/2023 15:54:16,1

11.09,19.77,241.3,18.97,242.3,20.83,240.1,8955.8,14/11/2023 15:54:16,1

7,19.65,241.4,18.88,242.3,20.65,240.4,8908.8,14/11/2023 15:54:16,1

10.32,19.78,241.6,18.98,242.5,20.78,240.5,8961.8,14/11/2023 15:54:21,1

10.73,19.78,241.6,18.98,242.5,20.78,240.5,8961.8,14/11/2023 15:54:21,1

19.78,241.6,18.98,242.5,20.78,240.5,8961.8,8.87,14/11/2023 15:54:21,1

19.78,241.6,10.84,18.98,242.5,20.78,240.5,8961.8,14/11/2023 15:54:21,1

19.78,241.6,18.98,242.5,20.78,240.5,8961.8,10.2,14/11/2023 15:54:21,1

9.93,19.78,241.6,18.98,242.5,20.78,240.5,8961.8,14/11/2023 15:54:21,1

19.78,241.6,18.98,242.5,20.78,240.5,8961.8,8.23,14/11/2023 15:54:21,1

19.78,11.54,241.6,18.98,242.5,20.78,240.5,8961.8,14/11/2023 15:54:21,1

19.78,241.6,18.98,242.5,9.24,20.78,240.5,8961.8,14/11/2023 15:54:21,1

8.6,19.78,241.6,18.98,242.5,20.78,240.5,8961.8,14/11/2023 15:54:21,1

10.7,19.78,241.6,18.98,242.5,20.78,240.5,8961.8,14/11/2023 15:54:22,1

19.78,241.6,18.98,242.5,9.93,20.78,240.5,8961.8,14/11/2023 15:54:22,1

19.78,10.35,241.6,18.98,242.5,20.78,240.5,8961.8,14/11/2023 15:54:22,1

19.78,241.6,9.72,18.98,242.5,20.78,240.5,8961.8,14/11/2023 15:54:22,1

9.23,19.78,241.6,18.98,242.5,20.78,240.5,8961.8,14/11/2023 15:54:22,1

19.78,241.6,9.4,18.98,242.5,20.78,240.5,8961.8,14/11/2023 15:54:22,1

19.78,241.6,18.98,242.5,20.78,240.5,8961.8,12.88,14/11/2023 15:54:22,1

242.5,20.78,240.5,8961.8,19.78,241.6,18.98,10.64,14/11/2023 15:54:22,1

242.5,20.78,240.5,8961.8,8.94,19.78,241.6,18.98,14/11/2023 15:54:22,1

242.5,20.78,240.5,8961.8,19.78,241.6,10.58,18.94,14/11/2023 15:54:22,1

242.5,9.98,20.78,240.5,8961.3,19.78,241.6,18.94,14/11/2023 15:54:22,1

242.5,20.78,240.5,8961.3,11.76,19.78,241.6,18.94,14/11/2023 15:54:22,1

242.5,20.78,240.5,8961.3,9.23,19.78,241.6,18.94,14/11/2023 15:54:22,1

242.5,20.78,240.5,8961.3,8.07,19.75,241.6,18.94,14/11/2023 15:54:22,1

242.5,20.78,240.5,8955.1,10.41,19.75,241.6,18.94,14/11/2023 15:54:22,1

12.38,242.5,20.79,240.6,8954.3,19.75,241.6,18.94,14/11/2023 15:54:22,1

242.5,20.79,240.6,8954.3,12.04,19.75,241.6,18.94,14/11/2023 15:54:22,1

242.5,20.79,240.6,8954.3,19.75,241.6,9.66,18.94,14/11/2023 15:54:22,1

242.5,20.79,240.6,8954.3,12.5,19.75,241.6,18.94,14/11/2023 15:54:23,1

242.5,20.79,240.6,8954.3,19.75,241.6,8.09,18.94,14/11/2023 15:54:23,1

10.42,242.5,20.79,240.6,8954.3,19.75,241.6,18.94,14/11/2023 15:54:23,1

242.5,20.79,240.6,8954.3,6.92,19.75,241.6,18.94,14/11/2023 15:54:23,1

9.64,242.5,20.79,240.6,8954.3,19.75,241.6,18.94,14/11/2023 15:54:23,1

242.5,20.79,240.6,8954.3,6.07,19.75,241.6,18.94,14/11/2023 15:54:23,1

242.5,20.79,240.6,8954.3,19.75,241.6,9.14,18.94,14/11/2023 15:54:23,1

242.5,11.97,20.79,240.6,8954.3,19.75,241.6,18.94,14/11/2023 15:54:23,1

242.5,20.79,240.6,8954.3,11.65,19.75,241.6,18.94,14/11/2023 15:54:23,1

242.5,20.79,240.6,8954.3,9.18,19.75,241.6,18.94,14/11/2023 15:54:23,1

242.5,20.79,240.6,8954.3,9.89,19.75,241.6,18.94,14/11/2023 15:54:23,1

242.5,20.79,240.6,8954.3,19.75,241.6,11.32,18.94,14/11/2023 15:54:23,1

8.97,242.5,20.79,240.6,8954.3,19.75,241.6,18.94,14/11/2023 15:54:23,1

242.5,20.79,240.6,8954.3,19.75,11.9,241.6,18.94,14/11/2023 15:54:23,1

242.5,20.79,240.6,8954.3,19.75,12.14,241.6,18.94,14/11/2023 15:54:23,1

11.59,242.5,20.79,240.6,8954.3,19.75,241.6,18.94,14/11/2023 15:54:23,1

7.51,242.5,20.79,240.6,8954.3,19.75,241.6,18.94,14/11/2023 15:54:23,1

242.5,9.62,20.79,240.6,8954.3,19.75,241.6,18.94,14/11/2023 15:54:24,1

242.5,20.79,240.6,8954.3,11.39,19.75,241.6,18.94,14/11/2023 15:54:24,1

242.5,20.79,240.6,8954.3,9.5,19.75,241.6,18.94,14/11/2023 15:54:24,1

242.5,20.79,240.6,8954.3,6.61,19.73,241.6,18.94,14/11/2023 15:54:24,1

242.5,20.79,240.6,8955.8,10.32,19.73,241.6,18.99,14/11/2023 15:54:24,1

10.94,242.6,20.77,240.5,8950.6,19.73,241.6,18.99,14/11/2023 15:54:24,1

242.6,20.77,240.5,8950.6,12.74,19.73,241.6,18.99,14/11/2023 15:54:24,1

242.6,20.77,240.5,8950.6,8.37,19.73,241.6,18.99,14/11/2023 15:54:24,1

242.6,20.77,240.5,8950.6,11.5,19.73,241.6,18.99,14/11/2023 15:54:24,1

242.6,20.77,240.5,8950.6,9.89,19.73,241.6,18.99,14/11/2023 15:54:24,1

242.6,7.19,20.77,240.5,8950.6,19.73,241.6,18.99,14/11/2023 15:54:24,1

242.6,20.77,240.5,8950.6,19.73,241.6,9.77,18.99,14/11/2023 15:54:24,1

242.6,20.77,240.5,8950.6,19.73,241.6,18.99,9,14/11/2023 15:54:24,1

8.76,19.73,241.6,18.99,242.6,20.77,240.5,8950.6,14/11/2023 15:54:24,1

9.54,19.73,241.6,18.99,242.6,20.77,240.5,8950.6,14/11/2023 15:54:24,1

11.16,19.73,241.6,18.99,242.6,20.77,240.5,8950.6,14/11/2023 15:54:24,1

12.62,19.73,241.6,18.99,242.6,20.77,240.5,8950.6,14/11/2023 15:54:24,1

9.61,19.73,241.6,18.99,242.6,20.77,240.5,8950.6,14/11/2023 15:54:24,1

12.56,19.73,241.6,18.99,242.6,20.77,240.5,8950.6,14/11/2023 15:54:24,1

9.46,19.73,241.6,18.99,242.6,20.77,240.5,8950.6,14/11/2023 15:54:25,1

19.73,241.6,18.99,242.6,20.77,240.5,10.61,8950.6,14/11/2023 15:54:25,1

19.73,241.6,18.99,242.6,20.77,240.5,13.49,8950.6,14/11/2023 15:54:25,1

14.19,19.73,241.6,18.99,242.6,20.77,240.5,8950.6,14/11/2023 15:54:25,1

6.54,19.73,241.6,18.99,242.6,20.77,240.5,8950.6,14/11/2023 15:54:25,1

12.65,19.73,241.6,18.93,242.5,20.77,240.5,8946.6,14/11/2023 15:54:25,1

9.08,19.73,241.6,18.93,242.5,20.77,240.5,8946.6,14/11/2023 15:54:25,1

9.24,19.73,241.6,18.93,242.5,20.77,240.5,8946.6,14/11/2023 15:54:25,1

10.28,19.73,241.6,18.93,242.5,20.77,240.5,8946.6,14/11/2023 15:54:25,1

11.44,19.75,241.6,18.93,242.5,20.77,240.5,8940.7,14/11/2023 15:54:25,1

19.75,241.6,12.3,18.93,242.5,20.73,240.5,8936.9,14/11/2023 15:54:25,1

13.41,19.75,241.6,18.93,242.5,20.73,240.5,8936.9,14/11/2023 15:54:25,1

19.75,8.16,241.6,18.93,242.5,20.73,240.5,8936.9,14/11/2023 15:54:25,1

19.75,9.05,241.6,18.93,242.5,20.73,240.5,8936.9,14/11/2023 15:54:25,1

11.15,19.75,241.6,18.93,242.5,20.73,240.5,8936.9,14/11/2023 15:54:25,1

19.75,241.6,8.67,18.93,242.5,20.73,240.5,8936.9,14/11/2023 15:54:25,1

11.38,19.75,241.6,18.93,242.5,20.73,240.5,8936.9,14/11/2023 15:54:25,1

19.75,241.6,18.93,242.5,20.73,240.5,8936.9,12.75,14/11/2023 15:54:25,1

19.75,241.6,18.93,242.5,20.73,240.5,8936.9,8.95,14/11/2023 15:54:25,1

9.28,19.75,241.6,18.93,242.5,20.73,240.5,8936.9,14/11/2023 15:54:26,1

19.75,241.6,11.14,18.93,242.5,20.73,240.5,8936.9,14/11/2023 15:54:26,1

19.75,241.6,18.93,242.5,20.73,240.5,9.79,8936.9,14/11/2023 15:54:26,1

19.75,241.6,8.54,18.93,242.5,20.73,240.5,8936.9,14/11/2023 15:54:26,1

19.75,7.23,241.6,18.93,242.5,20.73,240.5,8936.9,14/11/2023 15:54:26,1

11.22,19.75,241.6,18.93,242.5,20.73,240.5,8936.9,14/11/2023 15:54:26,1

4.56,19.75,241.6,18.93,242.5,20.73,240.5,8936.9,14/11/2023 15:54:26,1

10.14,19.75,241.6,18.93,242.5,20.73,240.5,8936.9,14/11/2023 15:54:26,1

9.28,19.75,241.6,18.93,242.5,20.73,240.5,8936.9,14/11/2023 15:54:26,1

12.38,19.75,241.6,18.93,242.5,20.73,240.5,8936.9,14/11/2023 15:54:26,1

8.86,19.72,242.1,18.93,242.5,20.73,240.5,8953.2,14/11/2023 15:54:26,1

13.63,19.72,242.1,18.88,242.9,20.67,241.2,8925,14/11/2023 15:54:26,1

10.69,19.72,242.1,18.88,242.9,20.67,241.2,8925,14/11/2023 15:54:26,1

19.72,242.1,8.44,18.88,242.9,20.67,241.2,8925,14/11/2023 15:54:26,1

11.33,19.72,242.1,18.88,242.9,20.67,241.2,8925,14/11/2023 15:54:26,1

19.72,242.1,7.7,18.88,242.9,20.67,241.2,8925,14/11/2023 15:54:26,1

19.72,242.1,18.88,242.9,10.09,20.67,241.2,8925,14/11/2023 15:54:27,1

10.51,19.72,242.1,18.88,242.9,20.67,241.2,8925,14/11/2023 15:54:27,1

9.96,19.72,242.1,18.88,242.9,20.67,241.2,8925,14/11/2023 15:54:27,1

11.06,19.72,242.1,18.88,242.9,20.67,241.2,8925,14/11/2023 15:54:27,1

19.72,242.1,12.4,18.88,242.9,20.67,241.2,8925,14/11/2023 15:54:27,1

9.65,19.72,242.1,18.88,242.9,20.67,241.2,8925,14/11/2023 15:54:27,1

5.16,19.72,242.1,18.88,242.9,20.67,241.2,8925,14/11/2023 15:54:27,1

19.72,10.67,242.1,18.88,242.9,20.67,241.2,8925,14/11/2023 15:54:27,1

9.07,19.72,242.1,18.88,242.9,20.67,241.2,8925,14/11/2023 15:54:27,1

19.72,10.82,242.1,18.88,242.9,20.67,241.2,8925,14/11/2023 15:54:27,1

19.72,242.1,12.72,18.88,242.9,20.67,241.2,8925,14/11/2023 15:54:27,1

13.23,19.72,242.1,18.88,242.9,20.67,241.2,8925,14/11/2023 15:54:27,1

7.41,19.72,242.1,18.88,242.9,20.67,241.2,8925,14/11/2023 15:54:27,1

10,19.72,242.1,18.88,242.9,20.67,241.2,8925,14/11/2023 15:54:27,1

19.72,242.1,8.99,18.77,243.8,20.67,241.2,8893.2,14/11/2023 15:54:27,1

10.57,19.72,242.1,18.77,243.8,20.67,241.2,8893.2,14/11/2023 15:54:27,1

19.72,242.1,7.68,18.77,243.8,20.67,241.2,8893.2,14/11/2023 15:54:27,1

12.59,19.81,243,18.77,243.8,20.67,241.2,8932.3,14/11/2023 15:54:27,1

19.81,243,18.77,243.8,20.67,241.2,8932.3,12.8,14/11/2023 15:54:27,1

8.24,18.77,243.8,20.52,241.8,8904.5,19.81,243,14/11/2023 15:54:28,1

18.77,243.8,20.52,241.8,8904.5,10.37,19.81,243,14/11/2023 15:54:28,1

18.77,243.8,20.52,241.8,8904.5,8.5,19.81,243,14/11/2023 15:54:28,1

18.77,243.8,20.52,241.8,8904.5,19.81,243,8.42,14/11/2023 15:54:28,1

8904.5,19.81,243,7.64,18.77,243.8,20.52,241.8,14/11/2023 15:54:28,1

8904.5,11.12,19.81,243,18.77,243.8,20.52,241.8,14/11/2023 15:54:28,1

8904.5,10.29,19.81,243,18.77,243.8,20.52,241.8,14/11/2023 15:54:28,1

8904.5,13.29,19.81,243,18.77,243.8,20.52,241.8,14/11/2023 15:54:28,1

8904.5,10.91,19.81,243,18.77,243.8,20.52,241.8,14/11/2023 15:54:28,1

8904.5,11.94,19.81,243,18.77,243.8,20.52,241.8,14/11/2023 15:54:28,1

8904.5,6.72,19.81,243,18.77,243.8,20.52,241.8,14/11/2023 15:54:28,1

8904.5,19.81,243,18.77,10.34,243.8,20.52,241.8,14/11/2023 15:54:28,1

8904.5,8.47,19.81,243,18.77,243.8,20.52,241.8,14/11/2023 15:54:28,1

8904.5,19.81,243,18.77,243.8,20.52,241.8,5.96,14/11/2023 15:54:28,1

8904.5,12.55,19.81,243,18.77,243.8,20.52,241.8,14/11/2023 15:54:28,1

8904.5,19.81,243,18.77,243.8,20.52,241.8,8.19,14/11/2023 15:54:28,1

19.81,243,18.77,243.8,20.52,241.8,8904.5,12.38,14/11/2023 15:54:28,1

9.3,19.76,242.9,18.77,243.8,20.52,241.8,8896.2,14/11/2023 15:54:29,1

12.51,19.76,242.9,18.77,243.8,20.52,241.8,8896.2,14/11/2023 15:54:29,1

10.21,19.76,242.9,18.79,243.8,20.52,241.8,8904.1,14/11/2023 15:54:29,1

12.7,19.76,242.9,18.79,243.8,20.52,241.8,8904.1,14/11/2023 15:54:29,1

5.44,19.76,242.9,18.79,243.8,20.52,241.8,8904.1,14/11/2023 15:54:29,1

10.93,19.76,242.9,18.79,243.8,20.52,241.8,8904.1,14/11/2023 15:54:29,1

9.14,19.76,242.9,18.79,243.8,20.52,241.8,8904.1,14/11/2023 15:54:29,1

9.25,19.76,242.9,18.79,243.8,20.52,241.8,8904.1,14/11/2023 15:54:29,1

19.76,242.9,18.79,243.8,12.9,20.52,241.8,8904.1,14/11/2023 15:54:29,1

