Acceleration,Current_1,Voltage_1,Current_2,Current_3,Voltage_3,Fecha,true
10.93,20.6,240.5,19.44,21.08,239.3,31/10/2023 15:26:38,
5.81,20.5,240.7,19.36,21,239.3,31/10/2023 15:26:39,
11.57,20.52,240.6,19.35,20.96,239.4,31/10/2023 15:26:41,
15.5,20.48,240.8,19.32,20.91,239.5,31/10/2023 15:26:42,
7.76,20.51,240.7,19.34,20.99,239.4,31/10/2023 15:26:43,
13.57,20.59,240.5,19.45,21.05,239.3,31/10/2023 15:26:44,
10.48,20.58,240.4,19.48,21.07,239.1,31/10/2023 15:26:45,
8.29,20.23,240.4,19.12,20.77,239.2,31/10/2023 15:26:46,
15.94,20.67,240.4,19.48,21.19,239.2,31/10/2023 15:26:52,
8.71,20.64,240.4,19.45,21.14,239.1,31/10/2023 15:26:53,
13.61,20.65,240.3,19.46,21.17,239.1,31/10/2023 15:26:54,
10.6,20.65,240.3,19.47,21.15,239,31/10/2023 15:26:55,
10.73,20.59,240.4,19.43,21.1,239.1,31/10/2023 15:26:57,
14.02,20.59,240.4,19.45,21.1,239.2,31/10/2023 15:26:58,
8.09,20.59,240.4,19.44,21.09,239.2,31/10/2023 15:26:59,
9.78,20.56,240.5,19.44,21.12,239.2,31/10/2023 15:27:00,
7.81,20.58,240.4,19.47,21.12,239.2,31/10/2023 15:27:01,
10.13,20.58,240.5,19.44,21.12,239.2,31/10/2023 15:27:03,
9.67,20.58,240.4,19.47,21.17,239.2,31/10/2023 15:27:04,
10.82,20.6,240.4,19.49,21.15,239.1,31/10/2023 15:27:05,
9.84,20.59,240.3,19.42,21.15,239.1,31/10/2023 15:27:06,
9.72,20.55,240.3,19.37,21.12,239,31/10/2023 15:27:07,
9.87,20.6,240,19.47,21.13,238.9,31/10/2023 15:27:09,
9.77,20.56,240.4,19.37,21.14,239.1,31/10/2023 15:27:10,
8.31,20.51,240.3,19.36,21.2,239.1,31/10/2023 15:27:11,
9.66,20.61,240.3,19.43,21.17,239,31/10/2023 15:27:12,
9.94,20.6,240.3,19.33,21.23,239.1,31/10/2023 15:27:13,
7.74,20.59,240.3,19.4,21.16,239,31/10/2023 15:27:14,
13.18,20.6,240.2,19.39,21.13,239,31/10/2023 15:27:16,
14.05,20.59,240.2,19.37,21.17,239,31/10/2023 15:27:17,
10.73,20.6,240.3,19.42,21.2,239,31/10/2023 15:27:18,
14.21,20.6,240.3,19.42,21.2,239,31/10/2023 15:27:19,
9.9,20.55,240.3,19.35,21.19,239.2,31/10/2023 15:27:21,
7.65,20.56,240.4,19.32,21.16,239.1,31/10/2023 15:27:22,
9.63,20.53,240.4,19.33,21.16,239.2,31/10/2023 15:27:23,
8.59,20.55,240.2,19.35,21.15,239,31/10/2023 15:27:24,
10.33,20.57,240.3,19.34,21.11,239.1,31/10/2023 15:27:25,
10.85,20.58,240.3,19.35,21.17,239.1,31/10/2023 15:27:27,
7.45,20.59,240.3,19.37,21.17,239,31/10/2023 15:27:28,
9.83,20.59,240.3,19.43,21.04,239.1,31/10/2023 15:27:29,
8.55,20.59,242.1,19.22,20.75,240.8,31/10/2023 15:27:35,
9.49,20.55,242.2,19.18,20.72,240.8,31/10/2023 15:27:36,
13.84,20.56,242.1,19.24,20.75,240.9,31/10/2023 15:27:38,
10.92,20.5,242.4,19.2,20.73,241.1,31/10/2023 15:27:39,
7.58,20.5,242.4,19.2,20.68,241.1,31/10/2023 15:27:40,
15.96,20.5,242.4,19.2,20.68,241.1,31/10/2023 15:27:41,
12.07,20.49,242.4,19.2,20.68,241.1,31/10/2023 15:27:42,
11.56,20.54,242.3,19.25,20.77,241,31/10/2023 15:27:44,
15.37,20.5,242.2,19.11,20.96,240.9,31/10/2023 15:27:49,
9.69,20.38,242.3,18.87,21,241,31/10/2023 15:27:50,
8.3,20.35,242.3,18.97,20.89,241,31/10/2023 15:27:51,
12.31,20.38,242.1,19.01,20.92,240.8,31/10/2023 15:27:52,
10.06,20.38,242.1,19.01,20.95,240.7,31/10/2023 15:27:54,
7.81,20.41,242.1,19.06,21.01,240.7,31/10/2023 15:27:55,
10.79,20.4,242,19.05,20.96,240.7,31/10/2023 15:27:56,
9.83,20.38,241.9,18.92,21.09,240.6,31/10/2023 15:27:57,
12.87,20.38,242,18.81,21.18,240.6,31/10/2023 15:27:58,
10.72,20.42,241.3,18.92,21.24,240,31/10/2023 15:28:00,
9.05,20.37,240.6,19.02,21.42,239.4,31/10/2023 15:28:01,
11.93,20.37,240.7,19.05,21.45,239.4,31/10/2023 15:28:02,
9.53,20.42,240.5,19.15,21.37,239.2,31/10/2023 15:28:03,
10.32,20.4,240.7,19.28,21.17,239.4,31/10/2023 15:28:04,
8.18,20.34,240.8,19.26,21.14,239.5,31/10/2023 15:28:06,
11.14,20.35,240.8,19.22,21.13,239.4,31/10/2023 15:28:07,
11.75,20.35,240.8,19.22,21.13,239.4,31/10/2023 15:28:08,
8.66,20.33,240.8,19.17,21.1,239.5,31/10/2023 15:28:09,
10.95,20.33,240.7,19.15,21.17,239.5,31/10/2023 15:28:11,
10.56,20.34,240.9,19.21,21.15,239.6,31/10/2023 15:28:12,
6.69,20.37,240.7,19.23,21.19,239.4,31/10/2023 15:28:13,
10.66,20.31,240.8,19.24,21.13,239.7,31/10/2023 15:28:14,
11.13,20.35,240.7,19.27,21.13,239.5,31/10/2023 15:28:15,
12.31,20.38,240.8,19.26,21.18,239.6,31/10/2023 15:28:16,
10.86,20.31,240.8,19,21.33,239.7,31/10/2023 15:28:18,
6.9,20.35,240.6,19.1,21.34,239.5,31/10/2023 15:28:19,
14.32,20.41,240.6,19.12,21.34,239.4,31/10/2023 15:28:20,
8.56,20.37,240.6,19.05,21.42,239.4,31/10/2023 15:28:21,
8.75,20.36,240.5,19.03,21.43,239.4,31/10/2023 15:28:22,
8.26,20.38,240.7,19.21,21.19,239.5,31/10/2023 15:28:24,
12.28,20.38,240.7,19.26,21.16,239.5,31/10/2023 15:28:25,
10.2,20.4,240.8,18.81,20.66,239.7,31/10/2023 15:28:26,
11.99,20.49,240.6,19.41,21.33,239.4,31/10/2023 15:28:31,
6.75,20.49,240.6,19.25,21.19,239.6,31/10/2023 15:28:32,
10.97,20.38,240.8,19.25,21.2,239.5,31/10/2023 15:28:34,
12.93,20.37,240.8,19.25,21.19,239.6,31/10/2023 15:28:35,
10.02,20.38,240.7,19.29,21.19,239.6,31/10/2023 15:28:36,
10.14,20.38,240.7,19.29,21.17,239.5,31/10/2023 15:28:37,
10.18,20.41,240.6,19.3,21.23,239.4,31/10/2023 15:28:38,
10.44,20.46,240.6,19.32,21.25,239.4,31/10/2023 15:28:40,
7.01,20.41,240.8,19.29,21.16,239.6,31/10/2023 15:28:45,
10.99,20.4,240.7,19.26,21.17,239.4,31/10/2023 15:28:46,
9.91,20.41,240.5,19.24,21.15,239.2,31/10/2023 15:28:47,
11.04,20.42,240.7,19.22,21.14,239.5,31/10/2023 15:28:48,
7.36,20.43,240.9,19.22,21.16,239.6,31/10/2023 15:28:50,
13.36,20.46,240.9,19.26,21.13,239.6,31/10/2023 15:28:51,
11.27,20.44,241,19.27,21.09,239.8,31/10/2023 15:28:52,
7.65,20.4,241.2,19.25,21.09,239.9,31/10/2023 15:28:53,
9.25,20.33,241.3,19.25,21.03,240.1,31/10/2023 15:28:54,
7.58,20.32,241.2,19.22,21.04,240,31/10/2023 15:28:56,
13.44,20.32,241.2,19.24,21.11,240,31/10/2023 15:28:57,
12.85,20.32,241.2,19.24,21.11,240,31/10/2023 15:28:58,
11.3,20.35,241.1,19.29,21.14,239.9,31/10/2023 15:28:59,
11.55,20.35,241.1,19.23,21.09,239.9,31/10/2023 15:29:00,
12.68,20.32,241,19.21,21.12,239.9,31/10/2023 15:29:02,
11.62,20.31,241,19.24,21.07,239.9,31/10/2023 15:29:03,
6.33,20.36,241,19.28,21.1,239.8,31/10/2023 15:29:04,
13.12,20.32,241.1,19.23,21.06,239.9,31/10/2023 15:29:05,
7.61,20.32,240.9,19.27,21.1,239.8,31/10/2023 15:29:06,
11.33,20.31,241,19.24,21.05,239.8,31/10/2023 15:29:08,
6.59,20.31,241,19.2,21.11,239.8,31/10/2023 15:29:09,
8.99,20.28,241.1,19.18,21.08,240,31/10/2023 15:29:11,
20.33,241.1,19.1,21.27,240,10.93,31/10/2023 15:29:11,
14.81,20.32,241.2,19.06,21.27,240,31/10/2023 15:29:12,
10.99,20.28,241.2,19.05,21.22,240.1,31/10/2023 15:29:14,
12.68,20.28,241.1,19.02,21.2,240,31/10/2023 15:29:15,
11.72,20.32,241.1,19.05,21.18,239.9,31/10/2023 15:29:16,
15.63,20.32,241.1,18.96,20.96,241.2,31/10/2023 15:29:17,
7.41,20.36,242.3,18.88,21.01,241.2,31/10/2023 15:29:18,
14.17,20.4,242.3,18.88,21.01,241.2,31/10/2023 15:29:20,
15.67,20.34,242.5,18.92,21,241.3,31/10/2023 15:29:21,
10.46,20.33,242.5,18.93,21,241.4,31/10/2023 15:29:22,
7.79,20.3,242.7,18.79,20.94,241.6,31/10/2023 15:29:29,
11.1,20.35,242.7,18.82,20.93,241.5,31/10/2023 15:29:30,
6.81,20.36,242.7,18.84,20.93,241.4,31/10/2023 15:29:32,
9.26,20.33,242.5,18.87,20.96,241.4,31/10/2023 15:29:33,
13,20.34,242.6,18.83,20.99,241.4,31/10/2023 15:29:34,
14.58,20.28,242.5,18.9,20.94,241.4,31/10/2023 15:29:35,
10.28,20.28,242.5,18.9,20.94,241.4,31/10/2023 15:29:36,
9.42,20.69,242.5,18.99,20.72,241.5,31/10/2023 15:29:42,
12.72,20.39,242.6,18.99,20.84,240.7,31/10/2023 15:29:43,
10.51,20.35,241.8,18.92,20.84,240.7,31/10/2023 15:29:44,
10.87,20.29,241.2,19.05,21,240.2,31/10/2023 15:29:45,
14.36,20.28,241.3,19.07,20.96,240.3,31/10/2023 15:29:46,
10.54,20.28,241.3,19.04,20.94,240.3,31/10/2023 15:29:48,
10.55,20.32,241.3,19.05,21.01,240.3,31/10/2023 15:29:49,
6.4,20.3,241.3,19.07,21,240.2,31/10/2023 15:29:50,
11.97,20.3,241.3,19.02,20.91,240.3,31/10/2023 15:29:51,
9.56,20.3,241.3,19.26,20.7,240.2,31/10/2023 15:29:52,
10.03,20.28,241.3,19.25,20.68,240.1,31/10/2023 15:29:54,
8.92,20.31,241.3,19.25,20.66,240.1,31/10/2023 15:29:55,
11.75,20.33,241.2,19.3,20.75,240.1,31/10/2023 15:29:56,
11.7,20.33,241.5,19.28,20.73,240.3,31/10/2023 15:29:57,
8.58,20.33,241.4,19.26,20.7,240.2,31/10/2023 15:29:58,
10.19,20.27,241.4,19.19,20.69,240.3,31/10/2023 15:30:00,
8.77,20.32,241.4,19.24,20.77,240.2,31/10/2023 15:30:01,
10.6,20.32,241.4,19.28,20.77,240,31/10/2023 15:30:02,
9.57,20.35,241.2,19.28,20.77,240,31/10/2023 15:30:03,
5.72,20.37,241.1,19.26,20.81,240,31/10/2023 15:30:04,
11.96,20.39,241.2,19.34,20.78,240,31/10/2023 15:30:06,
9.84,20.39,241.4,19.35,20.69,240.1,31/10/2023 15:30:07,
9.34,20.31,241.5,19.32,20.67,240.4,31/10/2023 15:30:08,
9.53,20.35,241.7,19.33,20.7,240.4,31/10/2023 15:30:09,
11.7,20.36,241.6,19.31,20.69,240.3,31/10/2023 15:30:10,
10.03,20.42,241.3,19.19,21,240.3,31/10/2023 15:30:17,
8.44,20.45,241.4,19.24,20.97,240.2,31/10/2023 15:30:18,
9.88,20.4,241.5,19.17,20.96,240.4,31/10/2023 15:30:19,
6.2,20.41,241.4,19.2,21,240.4,31/10/2023 15:30:20,
14.7,20.42,241.5,19.19,21.01,240.4,31/10/2023 15:30:21,
9.25,20.37,241.4,19.18,21.01,240.4,31/10/2023 15:30:23,
8.53,20.35,241.5,19.14,20.98,240.4,31/10/2023 15:30:24,
9.51,20.35,241.5,19.14,20.98,240.4,31/10/2023 15:30:25,
5.8,20.48,241.5,19.24,21.14,240.5,31/10/2023 15:30:29,
10.93,20.42,241.5,19.28,20.95,240.4,31/10/2023 15:30:30,
9.02,20.38,241.5,19.31,20.93,240.3,31/10/2023 15:30:32,
7.87,20.38,241.5,19.35,20.84,240.5,31/10/2023 15:30:33,
7.5,20.36,241.6,19.3,20.78,240.5,31/10/2023 15:30:34,
12.11,20.36,241.6,19.3,20.84,240.4,31/10/2023 15:30:35,
10.25,20.31,241.5,19.21,20.84,240.4,31/10/2023 15:30:36,
8.75,20.35,241.3,19.25,20.88,240.3,31/10/2023 15:30:38,
9.09,20.37,241.4,19.2,20.85,240.2,31/10/2023 15:30:39,
10.26,20.33,241.4,19.19,20.85,240.2,31/10/2023 15:30:40,
8.57,20.35,241.3,19.23,20.84,240.2,31/10/2023 15:30:41,
9.32,20.37,241.3,19.2,20.8,240.2,31/10/2023 15:30:42,
12.38,20.36,241.4,19.21,20.82,240.3,31/10/2023 15:30:44,
11.77,20.42,241.4,19.22,20.83,240.3,31/10/2023 15:30:45,
8.38,20.43,241.5,19.24,20.87,240.3,31/10/2023 15:30:46,
13.54,20.39,241.4,19.27,20.89,240.3,31/10/2023 15:30:47,
10.44,20.34,241.4,19.27,20.82,240.3,31/10/2023 15:30:48,
8.62,20.34,241.4,19.24,20.76,240.2,31/10/2023 15:30:50,
11.03,20.26,241.5,19.18,20.77,240.4,31/10/2023 15:30:51,
9.31,20.28,241.6,19.23,20.72,240.4,31/10/2023 15:30:52,
11.7,20.28,241.6,19.23,20.72,240.4,31/10/2023 15:30:53,
12.64,20.32,241.6,19.22,20.69,240.4,31/10/2023 15:30:54,
6.28,20.37,241.4,19.26,20.74,240.3,31/10/2023 15:30:56,
9.31,20.37,241.4,19.18,20.81,240.2,31/10/2023 15:30:57,
11.17,20.38,241.3,19.18,20.78,240.2,31/10/2023 15:30:58,
9,20.27,241.6,19.1,20.73,240.3,31/10/2023 15:31:03,
9.83,20.31,241.5,19.15,20.7,240.4,31/10/2023 15:31:04,
6.45,20.38,242.6,19.1,20.51,241.5,31/10/2023 15:31:06,
12.03,20.29,243,18.97,20.46,241.7,31/10/2023 15:31:07,
8.22,20.33,242.8,19.06,20.38,241.6,31/10/2023 15:31:08,
10.64,20.34,242.9,19.01,20.35,241.7,31/10/2023 15:31:09,
5.86,20.32,242.9,19,20.41,241.6,31/10/2023 15:31:11,
14.96,20.38,243.1,19.04,20.82,241.8,31/10/2023 15:31:16,
20.24,242.9,18.89,20.63,241.6,8.68,31/10/2023 15:31:22,
20.65,241.6,20.25,242.9,18.88,9.07,31/10/2023 15:31:23,
11.45,20.28,243,18.88,20.66,241.6,31/10/2023 15:31:24,
12.34,20.28,243,18.88,20.66,241.6,31/10/2023 15:31:25,
9.29,20.28,242.8,18.87,20.66,241.4,31/10/2023 15:31:26,
10.07,20.28,242.8,18.88,20.67,241.5,31/10/2023 15:31:28,
6.48,20.31,242.8,18.91,20.64,241.4,31/10/2023 15:31:29,
12.58,20.3,242.6,18.88,20.64,241.3,31/10/2023 15:31:30,
8.62,20.34,240.9,19.1,20.97,239.5,31/10/2023 15:31:31,
11.64,20.27,241.3,19.05,20.89,240,31/10/2023 15:31:32,
10.31,20.29,241.3,18.85,21.13,240.1,31/10/2023 15:31:34,
7.11,20.23,241.5,18.78,21.21,240.3,31/10/2023 15:31:35,
14.59,20.17,241.7,18.69,21.12,240.5,31/10/2023 15:31:36,
10.18,20.18,241.6,18.7,21.11,240.4,31/10/2023 15:31:37,
8.59,20.15,241.6,18.72,21.08,240.4,31/10/2023 15:31:38,
10.99,20.2,241.7,18.77,21.08,240.4,31/10/2023 15:31:40,
10.98,20.12,241.6,18.75,21.03,240.5,31/10/2023 15:31:41,
8.23,20.19,241.6,18.81,21.1,240.3,31/10/2023 15:31:42,
10.62,20.19,241.6,18.85,21.09,240.4,31/10/2023 15:31:43,
11.94,20.17,241.5,18.82,21.05,240.4,31/10/2023 15:31:44,
7.85,20.17,241.6,18.82,21,240.4,31/10/2023 15:31:46,
8.62,20.17,241.6,18.86,21,240.4,31/10/2023 15:31:47,
6.25,20.25,241.7,19.08,20.8,240.4,31/10/2023 15:31:48,
7.45,20.25,241.6,19.05,20.82,240.2,31/10/2023 15:31:49,
9.22,20.23,241.8,19.08,20.83,240.5,31/10/2023 15:31:50,
10.66,20.23,241.8,19.07,20.81,240.3,31/10/2023 15:31:52,
8.68,20.19,241.8,19.04,20.77,240.5,31/10/2023 15:31:53,
10.77,20.29,241.4,19.09,20.96,240.1,31/10/2023 15:31:59,
9.7,20.24,241.5,19.04,20.95,240.1,31/10/2023 15:32:00,
15.33,20.24,241.5,19.06,20.95,240.1,31/10/2023 15:32:01,
9.17,20.27,241.5,19.12,20.91,240.2,31/10/2023 15:32:03,
5.17,20.31,241.6,19.1,20.98,240.2,31/10/2023 15:32:04,
12.99,20.29,241.6,19.09,21.01,240.2,31/10/2023 15:32:05,
10.87,20.29,241.6,18.76,20.63,240.4,31/10/2023 15:32:06,
14.09,20.29,241.8,19.14,20.93,240.4,31/10/2023 15:32:11,
8.87,20.26,241.7,19.12,20.89,240.3,31/10/2023 15:32:13,
9.4,20.26,241.7,19.16,20.94,240.3,31/10/2023 15:32:14,
13.04,20.33,241.6,19.16,20.94,240.3,31/10/2023 15:32:15,
9.65,20.32,241.4,19.09,20.98,240,31/10/2023 15:32:16,
10.18,20.34,241.3,19.12,21.07,239.9,31/10/2023 15:32:17,
14.25,20.37,241.2,19.16,21.08,239.8,31/10/2023 15:32:19,
12.13,20.38,241.1,19.17,21.01,239.7,31/10/2023 15:32:20,
9.32,20.31,241.2,19.15,21,239.9,31/10/2023 15:32:21,
10.52,20.28,240.6,19.1,21.31,239.2,31/10/2023 15:32:22,
10.46,20.35,241.2,19.08,21.1,239.8,31/10/2023 15:32:23,
12.93,20.33,241.3,19.05,21.1,240,31/10/2023 15:32:25,
9.2,20.35,241.4,19.07,21.14,239.9,31/10/2023 15:32:26,
10.58,20.32,241.3,19,21.07,239.9,31/10/2023 15:32:27,
20.31,241.1,18.98,21.13,239.7,10.62,31/10/2023 15:32:29,
9.71,20.32,241.1,18.94,21.12,239.7,31/10/2023 15:32:29,
12.28,20.36,241.2,19.01,21.03,239.9,31/10/2023 15:32:31,
9.39,20.36,241.2,19.01,21.01,240,31/10/2023 15:32:32,
8.18,20.3,241.5,18.95,21.01,240,31/10/2023 15:32:33,
10.21,20.34,241.5,19,21.03,240,31/10/2023 15:32:34,
11.38,20.35,241.6,18.96,21,240.2,31/10/2023 15:32:35,
20.29,241.6,18.96,21,240.2,9.68,31/10/2023 15:32:37,
11.17,20.32,241.5,19.03,21.03,240.2,31/10/2023 15:32:38,
13.95,20.3,241.3,19.01,21,240,31/10/2023 15:32:39,
9.74,20.25,241.4,18.97,21.01,240.1,31/10/2023 15:32:40,
10.01,20.25,241.4,18.95,21.02,240,31/10/2023 15:32:41,
9.04,20.28,241.2,18.97,20.99,240,31/10/2023 15:32:43,
7.21,20.25,241.3,18.93,21,240,31/10/2023 15:32:44,
10.39,20.3,241.3,18.97,20.98,240.1,31/10/2023 15:32:45,
8.16,20.32,242.2,18.88,20.84,240.7,31/10/2023 15:32:46,
10.28,20.28,242.7,18.79,20.7,241.3,31/10/2023 15:32:47,
10.01,19.93,242.9,18.44,20.38,241.4,31/10/2023 15:32:49,
11.87,20.39,242.7,18.9,20.66,241.4,31/10/2023 15:32:55,
8.03,20.24,242.9,18.75,20.66,241.4,31/10/2023 15:32:56,
10.2,20.27,242.8,18.75,20.73,241.5,31/10/2023 15:32:57,
11.67,20.3,242.8,18.83,20.65,241.4,31/10/2023 15:32:58,
7.41,20.28,242.6,18.79,20.7,241.4,31/10/2023 15:33:00,
13.55,20.29,242.7,18.83,20.71,241.3,31/10/2023 15:33:01,
9.46,20.15,242.4,18.86,20.3,241.3,31/10/2023 15:33:02,
7.08,20.29,242.5,18.96,20.45,241.2,31/10/2023 15:33:07,
9.47,20.3,242.7,18.99,20.44,241.4,31/10/2023 15:33:09,
9.31,20.29,242.8,18.9,20.46,241.5,31/10/2023 15:33:12,
20.24,242.9,18.89,20.39,241.8,6.19,31/10/2023 15:33:12,
11.72,20.25,242.9,18.9,20.45,241.7,31/10/2023 15:33:12,
10.73,20.23,241.2,19.02,20.69,240.1,31/10/2023 15:33:13,
9.88,20.17,241.5,19,20.66,240.3,31/10/2023 15:33:14,
10.78,20.2,241.5,19.11,20.59,240.3,31/10/2023 15:33:16,
10.52,20.25,241.4,19.1,20.62,240.3,31/10/2023 15:33:17,
14.35,20.25,241.5,19.1,20.63,240.2,31/10/2023 15:33:18,
5.39,20.24,241.3,19.11,20.64,240.2,31/10/2023 15:33:19,
11.3,20.24,241.3,19.11,20.64,240.2,31/10/2023 15:33:20,
11,20.25,241.3,19,20.79,240.2,31/10/2023 15:33:22,
9.53,20.22,241.2,18.95,20.76,240,31/10/2023 15:33:23,
10.11,20.2,241.1,19,20.79,240,31/10/2023 15:33:24,
12.51,20.26,241.2,18.95,20.82,239.9,31/10/2023 15:33:25,
6.63,20.26,241.2,18.99,20.81,240,31/10/2023 15:33:26,
8.78,20.28,241.3,19,20.87,240.1,31/10/2023 15:33:28,
12.92,20.3,241.4,19,20.82,240.1,31/10/2023 15:33:29,
12.3,20.3,241.3,18.99,20.84,240.2,31/10/2023 15:33:30,
9.69,20.29,241.5,19.04,20.75,240.3,31/10/2023 15:33:31,
9.44,20.29,241.6,19.11,20.66,240.3,31/10/2023 15:33:32,
11.01,20.32,241.5,19.15,20.71,240.4,31/10/2023 15:33:34,
13.57,20.33,241.6,19.15,20.73,240.4,31/10/2023 15:33:35,
11,20.34,241.5,19.19,20.71,240.3,31/10/2023 15:33:36,
8.99,20.32,241.6,19.14,20.69,240.4,31/10/2023 15:33:37,
10.8,20.32,241.6,19.12,20.7,240.3,31/10/2023 15:33:38,
9.44,20.32,241.6,19.1,20.74,240.1,31/10/2023 15:33:40,
12.61,20.34,241.4,19.06,20.85,240.1,31/10/2023 15:33:41,
5.89,20.36,241.2,19.06,20.85,240.1,31/10/2023 15:33:42,
6.85,20.34,241.4,19.07,20.89,240.1,31/10/2023 15:33:43,
12.65,20.35,241.5,19.03,20.92,240.2,31/10/2023 15:33:49,
8.41,20.33,241.6,19.05,20.9,240.3,31/10/2023 15:33:51,
6.86,20.36,241.5,19.13,20.8,240.3,31/10/2023 15:33:52,
12.47,20.39,241.5,19.12,20.72,240.3,31/10/2023 15:33:53,
11.4,20.4,241.4,19.14,20.69,240.1,31/10/2023 15:33:54,
11.13,20.41,241.2,19.17,20.84,240.1,31/10/2023 15:33:55,
12.45,20.42,241.2,19.1,20.91,240,31/10/2023 15:33:57,
11.17,20.35,241.1,19.15,20.87,239.9,31/10/2023 15:34:02,
8.67,20.36,240.9,19.16,20.88,239.7,31/10/2023 15:34:03,
9,20.38,241.1,19.07,20.91,239.8,31/10/2023 15:34:04,
12.7,20.37,241.1,18.97,21,239.8,31/10/2023 15:34:06,
12.24,20.38,241.2,19,20.89,239.8,31/10/2023 15:34:07,
14.16,20.38,241.2,19.05,20.88,239.9,31/10/2023 15:34:08,
11.47,20.34,241.2,19,20.88,239.9,31/10/2023 15:34:09,
12.47,20.34,241.2,19,20.88,239.9,31/10/2023 15:34:10,
13.14,20.39,241.3,19.05,20.9,239.9,31/10/2023 15:34:11,
10.12,20.38,241.3,19,20.89,240,31/10/2023 15:34:13,
7.72,20.35,241.4,19,20.91,240,31/10/2023 15:34:14,
10.6,20.35,241.5,18.97,20.84,240.1,31/10/2023 15:34:15,
7.66,20.37,241.5,18.85,21,240.3,31/10/2023 15:34:16,
6.48,20.34,241.7,18.79,21.05,240.3,31/10/2023 15:34:17,
10.18,20.39,241.6,18.8,21.03,240.3,31/10/2023 15:34:19,
10.36,20.38,241.6,18.8,21,240.3,31/10/2023 15:34:20,
9.19,20.35,241.6,18.83,21.02,240.3,31/10/2023 15:34:21,
9.72,20.36,241.5,18.83,21.01,240.3,31/10/2023 15:34:22,
14.49,20.34,241.5,18.79,21,240.2,31/10/2023 15:34:23,
11.1,20.32,241.4,18.83,20.99,240.1,31/10/2023 15:34:25,
10,20.33,241.3,18.89,21.02,240.1,31/10/2023 15:34:26,
11.83,20.33,241.3,18.82,20.99,240.1,31/10/2023 15:34:27,
9.54,20.28,241.4,18.82,21,240.1,31/10/2023 15:34:28,
8.28,20.26,241.4,18.81,20.99,240.2,31/10/2023 15:34:29,
15.08,20.29,241.4,18.81,20.99,240.2,31/10/2023 15:34:31,
11.67,20.33,241.5,18.81,21.01,240.2,31/10/2023 15:34:32,
9.09,20.3,241.5,18.79,21.01,240.2,31/10/2023 15:34:33,
9.4,20.33,241.5,18.81,21.02,240.2,31/10/2023 15:34:34,
7.42,20.39,242.2,18.74,20.9,240.9,31/10/2023 15:34:35,
11.77,20.37,242.9,18.83,20.57,241.4,31/10/2023 15:34:37,
10.05,20.34,243,18.85,20.49,241.6,31/10/2023 15:34:38,
10.39,20.23,243,18.76,20.36,241.6,31/10/2023 15:34:39,
8.97,20.24,243.5,18.52,20.87,242.2,31/10/2023 15:34:45,
14.8,20.2,243.4,18.48,20.84,242,31/10/2023 15:34:46,
9.5,20.18,243,18.48,20.99,241.7,31/10/2023 15:34:48,
11.5,20.1,242.6,18.6,21,241.5,31/10/2023 15:34:49,
12.58,20.1,242.6,18.57,21,241.2,31/10/2023 15:34:50,
11.04,20.06,242.4,18.6,20.95,241.2,31/10/2023 15:34:51,
14.21,20.07,242.4,18.7,20.82,241.3,31/10/2023 15:34:52,
9.89,20.07,242.6,18.7,20.82,241.3,31/10/2023 15:34:54,
12.85,20.09,242.8,18.75,20.76,241.6,31/10/2023 15:34:59,
12.44,20.04,242.9,18.71,20.77,241.6,31/10/2023 15:35:00,
8.52,20.09,241.5,18.85,20.99,240.4,31/10/2023 15:35:01,
9.57,20.01,241.5,18.83,21.12,240.3,31/10/2023 15:35:02,
9.83,19.99,241.3,18.73,21.27,240.3,31/10/2023 15:35:04,
7.21,20.02,241.3,18.73,21.25,240.1,31/10/2023 15:35:05,
7.62,20.05,241.3,18.71,21.25,240.1,31/10/2023 15:35:06,
7.91,20,241.3,18.71,21.25,240.2,31/10/2023 15:35:07,
10.91,20.05,241.3,18.74,21.24,240.1,31/10/2023 15:35:08,
8.49,20.03,241.3,18.75,21.22,240.2,31/10/2023 15:35:10,
10.8,20.03,241.2,18.77,21.25,240,31/10/2023 15:35:11,
8.37,20.07,241.2,18.83,21.13,240.2,31/10/2023 15:35:12,
9.36,20.06,241.4,18.88,21.07,240.2,31/10/2023 15:35:13,
10.24,20.04,241.3,18.87,21.05,240.2,31/10/2023 15:35:15,
9.51,20.04,241.3,18.88,21.03,240.1,31/10/2023 15:35:16,
9.32,20.05,241.3,18.88,21.15,240.1,31/10/2023 15:35:17,
6.32,20.04,241.2,18.82,21.21,240,31/10/2023 15:35:18,
11.51,20.07,241.2,18.83,21.21,240,31/10/2023 15:35:19,
7.79,20.02,241.3,18.81,21.2,240.1,31/10/2023 15:35:20,
13.11,20.07,241.3,18.82,21.24,240.1,31/10/2023 15:35:22,
5.9,20.02,241.3,18.78,21.26,240.1,31/10/2023 15:35:23,
11.65,20.08,241.2,18.81,21.26,240.1,31/10/2023 15:35:24,
10.18,20.04,241.4,18.77,21.22,240.2,31/10/2023 15:35:25,
10.63,20.05,241.4,18.8,21.27,240.2,31/10/2023 15:35:26,
8.3,20.08,241.5,18.76,21.26,240.2,31/10/2023 15:35:28,
12.27,20.11,241.4,18.76,21.28,240.2,31/10/2023 15:35:29,
10.47,20.26,241.3,18.98,21.47,240.1,31/10/2023 15:35:34,
9.2,20.13,241.3,18.86,21.33,240.1,31/10/2023 15:35:35,
